ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
63f66348-f1fa-49bf-8d6a-664345b1adaf,AMX-SKE-AMBM-Q,ANYWHERE,Unknown,unknown,Yes,No,58,Yes,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,89.47%,Unknown,See API,No,0.0%,100.0%,0.0%
e4c78d39-a12b-4449-b9ea-1e25dcf08a98,AMX-SKE-AMBM-PD,ANYWHERE,Unknown,unknown,Yes,No,80,Yes,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,93.33%,Unknown,See API,No,0.0%,100.0%,0.0%
4cc2819a-8cf7-4b15-92b4-1deb98c86ddf,AMX-SKE-CHKIBK-Q,ANYWHERE,Unknown,unknown,Yes,No,168,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
be9646cd-a2af-4492-bcae-a0ddfb9e27b5,AMX-SKE-SLFCMBK-PD,ANYWHERE,Unknown,unknown,Yes,No,154,No,100.0%,0.0%,0.0%,No,2025-04-12,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
562df8c4-f64e-48a3-9d80-763da45d6776,AMX-SKE-POFLBK-DE,ANYWHERE,Unknown,unknown,Yes,No,166,No,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
63574cb5-ef43-4902-a7eb-44a7cb8a0cc5,AMX-SKE-ALRSBK-Q,ANYWHERE,Unknown,unknown,Yes,No,28,No,100.0%,0.0%,0.0%,No,2025-04-10,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
aaf28a2c-4689-422c-8e32-10d814d0a65b,AMX-SKE-MTPSBK-Q,ANYWHERE,Unknown,unknown,Yes,No,36,No,100.0%,0.0%,0.0%,No,2025-04-10,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
ac22cd10-021c-4b5e-8ef2-8f472abe8305,AMX-SKE-ALRSBK-PD,ANYWHERE,Unknown,unknown,Yes,No,430,No,100.0%,0.0%,0.0%,No,2025-04-02,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
b2893ca9-9c2e-4be5-ac81-bb19a2a8d3a4,AMX-SKE-LYLTBK-Q,ANYWHERE,Unknown,unknown,Yes,No,90,No,100.0%,0.0%,0.0%,No,2025-04-09,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
d067ba21-bdc1-438a-b03b-04caa95c7f66,AMX-SKE-BPE-Q,ANYWHERE,Unknown,unknown,Yes,No,32,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,85.71%,Unknown,See API,No,0.0%,100.0%,0.0%
b9404264-02dd-4316-876b-def41596dbcc,AMX-SKE-IVR-PD,ANYWHERE,Unknown,unknown,Yes,No,66,Yes,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,92.31%,Unknown,See API,No,0.0%,100.0%,0.0%
1e7a1ae7-24fc-4548-a7a5-0253c2988380,AMX-SKE-SLFCMBK-Q,ANYWHERE,Unknown,unknown,Yes,No,70,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
ce574465-9255-48c2-8b3b-aad1e75ea890,AMX-SKE-CHKIBK-Q,ANYWHERE,Unknown,unknown,Yes,No,128,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
ba2afddd-d8c1-41c5-bfa7-2cd6a85e799d,amx-urv-pd,ANYWHERE,Unknown,unknown,Yes,No,58,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,80.95%,Unknown,See API,No,0.0%,100.0%,0.0%
da3ad09a-8695-4887-9500-72bbdc86958e,AMX-SKE-IVR-Q,ANYWHERE,Unknown,unknown,Yes,No,50,Yes,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Installed (Basic),No,87.50%,Unknown,See API,No,0.0%,100.0%,0.0%
