ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
116352ea-c790-4399-ba97-06105339f303,ent-prd-docs-factory-gke,GKE,ent-prd-docs-factory-id,us-east1,Yes,No,12,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
1dc30223-e405-41ba-962e-578265b76118,ent-dev-comparnet-gke,GKE,ent-dev-comparnet-id,us-east1,Yes,No,16,No,100.0%,0.0%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
4aae5887-50f0-4c07-a179-a6cf182d43b4,infraestructura-prd-gke-02,GKE,yas-prd-infraestructura,us-east1,Yes,No,16,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
d72dbd12-fa4d-444f-ae60-7d23b1d00fd0,ent-dev-filter-cluster,GKE,ent-dev-filter-id,us-east1,Yes,No,32,No,100.0%,0.0%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
e329740f-c93b-414f-a0d7-bafa23f19633,infraestructura-qas-gke-02,GKE,yas-qas-infraestructura,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
58716be6-b639-470f-8349-7d0a22037aee,ent-prd-comparnet-gke,GKE,ent-prd-comparnet-id,us-east1,Yes,No,64,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
14bf75b4-a412-4574-a3bf-12bb82038e01,ent-qas-conv-services-cluster,GKE,ent-qas-conv-services,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
41f10a2b-48b8-426f-af3f-c13e1da43ec0,ent-dev-eir-gke,GKE,ent-dev-eir,us-east1,Yes,No,24,No,100.0%,0.0%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
4265fa11-a766-4820-a0f6-707354ed52f7,infraestructura-int-gke-01,GKE,yas-qas-perfinfra,us-east1,Yes,No,44,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
88bb603a-4fa4-4958-a144-e1cea09580b0,com-prd-mon-transac-cluster,GKE,com-prd-mon-transac,us-east1,Yes,No,3,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
8ee9c798-38b5-4dcb-9e10-749d1bf929b1,com-prd-productconfiguration-gke-01,GKE,com-prd-productsconf-id,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
2e86663d-6c42-431f-b0a4-e3219ddde30b,ent-qas-comparnet-gke,GKE,ent-qas-comparnet-id,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
467d683f-1275-4204-860b-7df5e7b68fb2,ent-prd-eir-gke,GKE,ent-prd-eir,us-east1,Yes,No,12,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
71775b4a-cfa1-4537-b669-ab6668fa481e,de-dev-gke-use1-apps,GKE,com-dev-gdapps-3407,us-east1,Yes,No,96,No,33.3%,66.7%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
944e7b8c-aefe-4ed1-ba8e-e9a804c88144,ent-prd-sedes-gke,GKE,ent-prd-sedes-id-2,us-east1,Yes,No,6,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
bc6241da-f24a-4806-95c4-8e87608cb416,yas-wks,GKE,yas-dev-wks-id,us-east1,Yes,No,4,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
